,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,48,46,48,,,,48,46,44,46,,,,,46,44,42,44,,,,44,42,40,42,,,,,,,,,,,,,,,,,,,,,,,
,3,46,3,1,,,,1,44,1,48,,,,,48,42,48,46,,,,46,40,46,44,,,,,,,,,,,,,,,,,,,,,,,
,5,44,42,44,,,,3,42,40,42,,,,,1,40,38,40,,,,48,38,36,38,,,,,,,,,,,,,,,,,,,,,,,
,7,42,7,5,,,,5,40,5,3,,,,,3,38,3,1,,,,1,36,1,48,,,,,,,,,,,,,,,,,,,,,,,
,9,40,38,40,,,,7,38,36,38,,,,,5,36,34,36,,,,3,34,32,34,,,,,,,,,,,,,,,,,,,,,,,
,11,38,11,9,,,,9,36,9,7,,,,,7,34,7,5,,,,5,32,5,3,,,,,,,,,,,,,,,,,,,,,,,
,13,36,34,36,,,,11,34,32,34,,,,,9,32,30,32,,,,7,30,28,30,,,,,,,,,,,,,,,,,,,,,,,
,15,34,15,13,,,,13,32,13,11,,,,,11,30,11,9,,,,9,28,9,7,,,,,,,,,,,,,,,,,,,,,,,
,17,32,30,32,,,,15,30,28,30,,,,,13,28,26,28,,,,11,26,24,26,,,,,,,,,,,,,,,,,,,,,,,
,19,30,19,17,,,,17,28,17,15,,,,,15,26,15,13,,,,13,24,13,11,,,,,,,,,,,,,,,,,,,,,,,
,21,28,26,28,,,,19,26,24,26,,,,,17,24,22,24,,,,15,22,20,22,,,,,,,,,,,,,,,,,,,,,,,
,23,26,23,21,,,,21,24,21,19,,,,,19,22,19,17,,,,17,20,17,15,,,,,,,,,,,,,,,,,,,,,,,
,25,24,22,24,,,,23,22,20,22,,,,,21,20,18,20,,,,19,18,16,18,,,,,,,,,,,,,,,,,,,,,,,
,27,22,27,25,,,,25,20,25,23,,,,,23,18,23,21,,,,21,16,21,19,,,,,,,,,,,,,,,,,,,,,,,
,29,20,18,20,,,,27,18,16,18,,,,,25,16,14,16,,,,23,14,12,14,,,,,,,,,,,,,,,,,,,,,,,
