,,3,,3,,,,,,,,,3,,3,,,,,,,,,3,,3,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,4,,,,,,,,4,,,4,,,,,,,,4,,,4,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,10,,,,,,,,10,,,10,,,,,,,,10,,,10,,,,,,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,47,47,,,,,,,,,,47,,47,,,,,,,,47,,47,,,,,,,,,,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,11,,,,,,,,,11,,11,,,,,,,,,11,,11,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,46,,46,,,,,,,,,46,46,,,,,,,,,46,,,46,,,,,,,,,46,,46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,21,,,,,,,,,,21,21,,,,,,,,,,21,21,,,,,,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41,,41,,,,,,,,,41,41,,,,,,,,,41,,,41,,,,,,,,,41,,41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31,,31,,,,,,,,31,,,31,,,,,,,,,31,,31,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,2,,,,,,,,2,,,2,,,,,,,,2,,,2,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41,,41,,,,,,,,,41,41,,,,,,,,,41,,,41,,,,,,,,,41,,41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,44,,44,,,,,,,,,44,44,,,,,,,,,44,,,44,,,,,,,,,44,,44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31,,31,,,,,,,,31,,,31,,,,,,,,,31,,31,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,11,,,,,,,,,11,,11,,,,,,,,,11,,11,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23,,23,,,,,,,,,,23,23,,,,,,,,,,23,23,,,,,,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,21,,,,,,,,,,21,21,,,,,,,,,,21,21,,,,,,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,3,,,,,,,,,3,,3,,,,,,,,,3,,3,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31,,31,,,,,,,,31,,,31,,,,,,,,,31,,31,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,44,,44,,,,,,,,,44,44,,,,,,,,,44,,,44,,,,,,,,,44,,44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41,,41,,,,,,,,,41,41,,,,,,,,,41,,,41,,,,,,,,,41,,41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,,15,,,,,,,,,,15,15,,,,,,,,,,15,15,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,49,49,,,,,,,,,,49,,49,,,,,,,,49,,49,,,,,,,,,,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,11,,,,,,,,,11,,11,,,,,,,,,11,,11,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,33,,33,,,,,,,,33,,,33,,,,,,,,,33,,33,,,,,,,,33,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,21,,,,,,,,,,21,21,,,,,,,,,,21,21,,,,,,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,5,,,,,,,,,5,,5,,,,,,,,,5,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31,,31,,,,,,,,31,,,31,,,,,,,,,31,,31,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,39,,39,,,,,,,,,39,39,,,,,,,,,39,,,39,,,,,,,,39,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41,,41,,,,,,,,,41,41,,,,,,,,,41,,,41,,,,,,,,,41,,41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,38,38,,,,,,,,,,38,,38,,,,,,,,38,,38,,,,,,,,,38,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,45,45,,,,,,,,,,45,,45,,,,,,,,45,,45,,,,,,,,,,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,11,,,,,,,,,11,,11,,,,,,,,,11,,11,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,,,18,,,,,,,,,18,,18,,,,,,,,,18,,18,,,,,,,,18,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,21,,,,,,,,,,21,21,,,,,,,,,,21,21,,,,,,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,,,16,,,,,,,,,16,,16,,,,,,,,,16,,16,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31,,31,,,,,,,,31,,,31,,,,,,,,,31,,31,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
