,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,46,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,18,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,13,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,21,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,33,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,41,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
20,,,,,,,43,,,,,,,,,20,,,,,,,,33,,,,,,,,,,20,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
9,,,,,,,32,,,,,,,,,25,,,,,,,,38,,,,,,,,,,25,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
8,,,,,,,38,,,,,,,,,49,,,,,,,,45,,,,,,,,,,49,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
10,,,,,,,5,,,,,,,,,18,,,,,,,,5,,,,,,,,,,18,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
19,,,,,,,1,,,,,,,,,7,,,,,,,,22,,,,,,,,,,7,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
31,,,,,,,16,,,,,,,,,16,,,,,,,,6,,,,,,,,,,30,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
40,,,,,,,35,,,,,,,,,23,,,,,,,,19,,,,,,,,,,46,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
25,,,,,,,45,,,,,,,,,31,,,,,,,,28,,,,,,,,,,22,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
7,,,,,,,27,,,,,,,,,37,,,,,,,,41,,,,,,,,,,4,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
37,,,,,,,12,,,,,,,,,44,,,,,,,,12,,,,,,,,,,14,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
30,,,,,,,39,,,,,,,,,30,,,,,,,,9,,,,,,,,,,16,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
11,,,,,,,29,,,,,,,,,39,,,,,,,,3,,,,,,,,,,24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
15,,,,,,,14,,,,,,,,,4,,,,,,,,1,,,,,,,,,,37,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
26,,,,,,,23,,,,,,,,,15,,,,,,,,13,,,,,,,,,,45,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
44,,,,,,,34,,,,,,,,,27,,,,,,,,17,,,,,,,,,,27,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
6,,,,,,,42,,,,,,,,,36,,,,,,,,26,,,,,,,,,,36,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
48,,,,,,,3,,,,,,,,,48,,,,,,,,34,,,,,,,,,,48,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,17,,,,,,,,,,,,,,,,,40,,,,,,,,,,17,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
22,,,,,,,47,,,,,,,,,14,,,,,,,,47,,,,,,,,,,13,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
28,,,,,,,49,,,,,,,,,8,,,,,,,,46,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,4,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,24,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,36,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,-1,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,-1,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
