,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,12,30,5,25,43,40,12,39,29,14,23,34,20,9,,,,,,,,,,,,,,15,4,20,2,12,10,13,14,20,30,43,39,3,18,15,19,,,,,
9,46,39,49,11,3,22,41,30,49,1,15,24,35,2,46,,,,,,,,,,,,,,19,6,30,5,25,16,32,17,2,5,9,49,22,29,4,6,,,,,
8,18,29,1,4,6,7,42,5,11,4,16,26,36,8,10,,,,,,,,,,,,,,26,7,43,9,46,21,23,24,12,25,46,11,8,1,26,33,,,,,
10,13,14,15,16,32,17,44,25,3,6,32,27,37,18,13,,,,,,,,,,,,,,33,44,39,49,11,27,28,31,10,16,21,27,34,38,7,44,,,,,
19,21,23,24,26,27,28,45,43,22,7,17,28,38,19,31,,,,,,,,,,,,,,37,45,3,22,8,34,35,36,13,32,23,28,35,40,37,42,,,,,
31,33,34,35,36,37,38,47,40,41,42,44,45,47,21,33,,,,,,,,,,,,,,42,47,18,29,1,38,40,41,14,17,24,31,36,41,45,47,,,,,
,,,,,,,48,,,,,,48,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,48,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
