,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
1,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
8,-1,10,,,,,,,,,,,,,,1,-1,3,,,,,,,,,,,,,,,,1,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
15,-1,17,,,,,,,,,,,,,,6,-1,8,,,,,,,,,,,,,,,,6,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
22,-1,24,,,,,,,,,,,,,,11,-1,13,,,,,,,,,,,,,,,,11,-1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
29,-1,31,,,,,,,,,,,,,,16,-1,18,,,,,,,,,,,,,,,,16,-1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
36,-1,38,,,,,,,,,,,,,,21,-1,23,,,,,,,,,,,,,,,,21,-1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
43,-1,45,,,,,,,,,,,,,,26,-1,28,,,,,,,,,,,,,,,,4,-1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
6,-1,13,,,,,,,,,,,,,,31,-1,33,,,,,,,,,,,,,,,,9,-1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
21,-1,28,,,,,,,,,,,,,,36,-1,38,,,,,,,,,,,,,,,,14,-1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
41,-1,48,,,,,,,,,,,,,,41,-1,43,,,,,,,,,,,,,,,,19,-1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
4,-1,11,,,,,,,,,,,,,,46,-1,48,,,,,,,,,,,,,,,,24,-1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
12,-1,19,,,,,,,,,,,,,,4,-1,9,,,,,,,,,,,,,,,,26,-1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
25,-1,32,,,,,,,,,,,,,,10,-1,15,,,,,,,,,,,,,,,,32,-1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
33,-1,40,,,,,,,,,,,,,,19,-1,24,,,,,,,,,,,,,,,,41,-1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
