,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,18,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,8,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,14,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,23,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,34,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,41,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
1,,,,,,,43,,,,,,,,,1,,,,,,,,26,,,,,,,,,,1,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
9,,,,,,,19,,,,,,,,,25,,,,,,,,34,,,,,,,,,,25,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
6,,,,,,,39,,,,,,,,,-1,,,,,,,,39,,,,,,,,,,29,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
11,,,,,,,32,,,,,,,,,8,,,,,,,,45,,,,,,,,,,8,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
21,,,,,,,2,,,,,,,,,10,,,,,,,,32,,,,,,,,,,10,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
33,,,,,,,17,,,,,,,,,17,,,,,,,,22,,,,,,,,,,5,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
40,,,,,,,36,,,,,,,,,24,,,,,,,,7,,,,,,,,,,18,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
25,,,,,,,45,,,,,,,,,33,,,,,,,,21,,,,,,,,,,22,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
-1,,,,,,,30,,,,,,,,,38,,,,,,,,31,,,,,,,,,,4,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
38,,,,,,,12,,,,,,,,,44,,,,,,,,41,,,,,,,,,,-1,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
5,,,,,,,27,,,,,,,,,5,,,,,,,,12,,,,,,,,,,17,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
49,,,,,,,46,,,,,,,,,27,,,,,,,,9,,,,,,,,,,-1,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
-1,,,,,,,15,,,,,,,,,4,,,,,,,,13,,,,,,,,,,38,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
28,,,,,,,24,,,,,,,,,16,,,,,,,,2,,,,,,,,,,45,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
44,,,,,,,35,,,,,,,,,30,,,,,,,,14,,,,,,,,,,30,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
7,,,,,,,42,,,,,,,,,-1,,,,,,,,20,,,,,,,,,,37,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
48,,,,,,,13,,,,,,,,,48,,,,,,,,28,,,,,,,,,,48,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,20,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,47,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,29,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,4,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,26,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,37,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,22,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
