,,3,,,3,,,,,,,,3,,,3,,,,,,,,3,,,3,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4,,4,,,,,,,,,4,,4,,,,,,,,4,,,4,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,8,,,,,,,,,8,,8,,,,,,,,,8,,8,,,,,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,2,,,,,,,,,,2,2,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,2,,,,,,,,,,2,2,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13,,13,,,,,,,,,13,,13,,,,,,,,13,,,13,,,,,,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22,,22,,,,,,,,,22,,22,,,,,,,,22,,,22,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7,,7,,,,,,,,7,,,7,,,,,,,,,7,,7,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,32,,,,,,,,,32,,32,,,,,,,,,32,,32,,,,,,32,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30,,,30,,,,,,,,,30,,30,,,,,,,,,30,,30,,,,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,42,42,,,,,,,,,,42,42,,,,,,,,,42,,42,,,,,,,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25,,,25,,,,,,,,25,,,25,,,,,,,,25,,,25,,,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,2,,,,,,,,,,2,2,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,44,,44,,,,,,,,,44,,44,,,,,,,,44,,,44,,,,,44,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27,27,,,,,,,,,27,,27,,,,,,,,,,27,27,,,,,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22,,22,,,,,,,,,22,,22,,,,,,,,22,,,22,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,42,42,,,,,,,,,,42,42,,,,,,,,,42,,42,,,,,,,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,32,,,,,,,,,32,,32,,,,,,,,,32,,32,,,,,,32,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,,37,,,,,,,,,,37,37,,,,,,,,,,37,37,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,42,42,,,,,,,,,,42,42,,,,,,,,,42,,42,,,,,,,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15,15,,,,,,,,,,15,15,,,,,,,,,15,,15,,,,,,15,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,2,,,,,,,,,,2,2,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15,15,,,,,,,,,,15,15,,,,,,,,,15,,15,,,,,,15,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,35,,35,,,,,,,,,35,,35,,,,,,,,35,,,35,,,,,35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22,,22,,,,,,,,,22,,22,,,,,,,,22,,,22,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,,37,,,,,,,,,,37,37,,,,,,,,,,37,37,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,32,,,,,,,,,32,,32,,,,,,,,,32,,32,,,,,,32,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25,,,25,,,,,,,,25,,,25,,,,,,,,25,,,25,,,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,42,42,,,,,,,,,,42,42,,,,,,,,,42,,42,,,,,,,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,10,,,,,,,,,,10,10,,,,,,,,,,10,10,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,2,,,,,,,,,,2,2,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13,,13,,,,,,,,,13,,13,,,,,,,,13,,,13,,,,,,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46,,46,,,,,,,,,,46,46,,,,,,,,,,46,46,,,,,,46,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22,,22,,,,,,,,,22,,22,,,,,,,,22,,,22,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,12,,,,,,,,12,,,12,,,,,,,,12,,,12,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,,32,,,,,,,,,32,,32,,,,,,,,,32,,32,,,,,,32,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,,37,,,,,,,,,,37,37,,,,,,,,,,37,37,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
