,,3,,,3,,,,,,,,3,,,3,,,,,,,,3,,,3,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4,,4,,,,,,,,4,,,4,,,,,,,,,4,,4,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,43,,43,,,,,,,,,,,,,,,,,,,43,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,38,,38,,,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,,,,44,,44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,21,,21,,,,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,38,,38,,,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,34,,34,,,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,43,,43,,,,,,,,,,,,,,,,,,,43,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,37,37,,,,,,,,,,,,,,,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,14,,,,,,,,,,,,,,,,,,,,14,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,35,,35,,,,,,,,,,,,,,,,,,,35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,14,,,,,,,,,,,,,,,,,,,,14,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,,,,44,,44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,28,28,,,,,,,,,,,,,,,,,,,,28,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,9,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,35,,35,,,,,,,,,,,,,,,,,,,35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,36,,36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,10,,,,,,,,,,,,,,,,,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,31,,31,,,,,,,,,,,,,,,,,,,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,45,45,,,,,,,,,,,,,,,,,,,,45,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
