,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,1,20,1,40,,,,,,,,-1,-1,-1,-1,,,,,,,,1,20,1,40,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,40,30,20,30,,,,,,,,-1,-1,-1,-1,,,,,,,,40,30,20,30,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,2,21,2,41,,,,,,,,-1,-1,-1,-1,,,,,,,,2,21,2,41,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,41,31,21,31,,,,,,,,-1,-1,-1,-1,,,,,,,,41,31,21,31,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,3,22,3,42,,,,,,,,-1,-1,-1,-1,,,,,,,,3,22,3,42,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,42,32,22,32,,,,,,,,-1,-1,-1,-1,,,,,,,,42,32,22,32,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,4,23,4,43,,,,,,,,-1,-1,-1,-1,,,,,,,,4,23,4,43,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,43,33,23,33,,,,,,,,-1,-1,-1,-1,,,,,,,,43,33,23,33,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,5,24,5,44,,,,,,,,-1,-1,-1,-1,,,,,,,,5,24,5,44,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,44,34,24,34,,,,,,,,-1,-1,-1,-1,,,,,,,,44,34,24,34,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,6,25,6,45,,,,,,,,-1,-1,-1,-1,,,,,,,,6,25,6,45,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,45,35,25,35,,,,,,,,-1,-1,-1,-1,,,,,,,,45,35,25,35,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,7,26,7,46,,,,,,,,-1,-1,-1,-1,,,,,,,,26,7,26,36,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,46,36,26,36,,,,,,,,-1,-1,-1,-1,,,,,,,,36,46,7,46,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,8,27,8,47,,,,,,,,-1,-1,-1,-1,,,,,,,,27,8,27,37,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,47,37,27,37,,,,,,,,-1,-1,-1,-1,,,,,,,,37,47,8,47,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,9,28,9,48,,,,,,,,-1,-1,-1,-1,,,,,,,,28,9,28,38,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,48,38,28,38,,,,,,,,-1,-1,-1,-1,,,,,,,,38,48,9,48,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,49,29,49,10,,,,,,,,-1,-1,-1,-1,,,,,,,,29,49,29,39,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,10,39,29,39,,,,,,,,-1,-1,-1,-1,,,,,,,,39,10,49,10,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,11,15,11,12,,,,,,,,-1,-1,-1,-1,,,,,,,,15,11,15,16,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,12,16,15,16,,,,,,,,-1,-1,-1,-1,,,,,,,,16,12,11,12,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,13,17,13,14,,,,,,,,-1,-1,-1,-1,,,,,,,,17,13,17,18,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,14,18,17,18,,,,,,,,-1,-1,-1,-1,,,,,,,,18,14,13,14,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,19,19,,,,,,,,,,-1,-1,,,,,,,,,19,,19,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1
