1,,,7,,,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,6,,,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,5,,,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,4,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,42,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,41,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,40,,,,12,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,39,,,,13,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,38,,,,14,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,37,,,,15,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,36,,,,28,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,35,,,,29,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,34,,,,30,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,33,,,,31,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,32,,,,32,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,31,,,,33,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,30,,,,34,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,29,,,,35,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,28,,,,36,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,27,,,,37,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,26,,,,38,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,25,,,,39,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,45,,,,40,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,46,,,,45,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,-1,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
