,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20,16,20,2,20,43,,,,,,20,3,20,2,20,9,,,,,,20,16,20,2,20,9,,,,,,20,16,20,2,20,26,,,,,,,,,
,,2,32,16,32,16,24,,,,,,2,22,3,22,3,6,,,,,,2,32,16,32,16,26,,,,,,2,32,16,32,16,9,,,,,,,,,
,,12,17,12,30,12,46,,,,,,12,8,12,30,12,39,,,,,,12,17,12,30,12,39,,,,,,12,17,12,19,12,28,,,,,,,,,
,,30,19,17,19,17,27,,,,,,30,18,8,18,8,10,,,,,,30,19,17,19,17,28,,,,,,19,30,17,30,17,39,,,,,,,,,
,,5,21,5,25,5,49,,,,,,5,29,5,25,5,11,,,,,,5,21,5,25,5,11,,,,,,21,5,21,23,21,33,,,,,,,,,
,,25,23,21,23,21,31,,,,,,25,1,29,1,29,14,,,,,,25,23,21,23,21,33,,,,,,23,25,5,25,5,11,,,,,,,,,
,,43,24,43,9,2,3,,,,,,43,4,43,9,2,43,,,,,,43,24,43,9,2,43,,,,,,24,43,24,26,2,24,,,,,,,,,
,,9,26,24,26,32,34,,,,,,9,6,4,6,22,4,,,,,,9,26,24,26,32,24,,,,,,26,9,43,9,32,43,,,,,,,,,
,,46,27,46,39,30,8,,,,,,46,7,46,39,30,46,,,,,,46,27,46,39,30,46,,,,,,27,46,27,28,19,27,,,,,,,,,
,,39,28,27,28,19,36,,,,,,39,10,7,10,18,7,,,,,,39,28,27,28,19,27,,,,,,28,39,46,39,30,46,,,,,,,,,
,,49,31,49,11,25,29,,,,,,49,13,49,11,25,49,,,,,,49,31,49,11,25,49,,,,,,31,49,31,33,23,31,,,,,,,,,
,,11,33,31,33,23,38,,,,,,11,14,13,14,1,13,,,,,,11,33,31,33,23,31,,,,,,33,11,49,11,25,49,,,,,,,,,
,,3,34,3,22,4,9,,,,,,16,15,16,32,26,16,,,,,,34,3,34,35,42,34,,,,,,34,3,34,35,6,34,,,,,,,,,
,,22,35,34,35,41,26,,,,,,32,34,15,34,41,15,,,,,,35,22,3,22,6,3,,,,,,35,22,3,22,42,3,,,,,,,,,
,,8,36,8,18,7,39,,,,,,17,35,17,19,28,17,,,,,,36,8,36,37,45,36,,,,,,36,8,36,18,10,36,,,,,,,,,
,,18,37,36,37,44,28,,,,,,19,36,35,36,44,35,,,,,,37,18,8,18,10,8,,,,,,18,37,8,37,45,8,,,,,,,,,
,,29,38,29,1,13,11,,,,,,21,37,21,23,33,21,,,,,,38,29,38,40,48,38,,,,,,29,38,29,1,14,29,,,,,,,,,
,,1,40,38,40,47,33,,,,,,23,38,37,38,47,37,,,,,,40,1,29,1,14,29,,,,,,1,40,38,40,48,38,,,,,,,,,
,,4,41,4,6,15,22,,,,,,24,40,24,26,24,32,,,,,,41,4,41,42,41,35,,,,,,4,41,4,6,4,35,,,,,,,,,
