,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,14,15,16,-1,-1,,,,,,,,,,1,11,14,15,16,,,,,,,,,,,,,,1,11,14,17,18,,,,,,,,,,,
28,30,31,34,39,-1,-1,,,,,,,,,,19,27,28,30,31,,,,,,,,,,,,,,19,27,28,23,24,,,,,,,,,,,
2,3,4,5,6,-1,-1,,,,,,,,,,34,39,40,47,2,,,,,,,,,,,,,,34,39,40,32,33,,,,,,,,,,,
9,10,12,13,17,-1,-1,,,,,,,,,,3,4,5,6,7,,,,,,,,,,,,,,3,4,5,38,41,,,,,,,,,,,
21,22,23,24,25,-1,-1,,,,,,,,,,8,9,10,12,13,,,,,,,,,,,,,,8,9,10,45,46,,,,,,,,,,,
32,33,35,36,37,-1,-1,,,,,,,,,,17,18,20,21,22,,,,,,,,,,,,,,15,16,20,21,22,,,,,,,,,,,
42,43,44,45,46,-1,-1,,,,,,,,,,23,24,25,26,29,,,,,,,,,,,,,,30,31,25,26,29,,,,,,,,,,,
19,27,40,47,7,,,,,,,,,,,,32,33,35,36,37,,,,,,,,,,,,,,47,2,35,36,37,,,,,,,,,,,
8,18,20,26,29,,,,,,,,,,,,38,41,42,43,44,,,,,,,,,,,,,,6,7,42,43,44,,,,,,,,,,,
38,41,48,49,,,,,,,,,,,,,45,46,48,49,,,,,,,,,,,,,,,12,13,48,49,,,,,,,,,,,,
