,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,16,1,2,1,13,,,,,,1,33,1,2,1,17,,,,,,1,16,1,2,1,26,,,,1,16,1,2,1,25,,,,,,,,,,,
,,2,18,16,18,16,25,,,,,,2,34,33,34,33,42,,,,,,2,18,16,18,16,17,,,,2,18,16,18,16,13,,,,,,,,,,,
,,3,20,3,5,3,19,,,,,,3,35,3,5,3,23,,,,,,3,20,3,21,3,28,,,,3,20,3,5,3,27,,,,,,,,,,,
,,5,21,20,21,20,27,,,,,,5,36,35,36,35,45,,,,,,21,5,20,5,20,23,,,,5,21,20,21,20,19,,,,,,,,,,,
,,7,22,7,11,7,29,,,,,,7,38,7,11,7,31,,,,,,22,7,22,24,22,32,,,,7,22,7,11,7,30,,,,,,,,,,,
,,11,24,22,24,22,30,,,,,,11,39,38,39,38,48,,,,,,24,11,7,11,7,31,,,,11,24,22,24,22,29,,,,,,,,,,,
,,13,25,13,17,2,33,,,,,,13,40,13,17,2,13,,,,,,25,13,25,26,2,25,,,,25,13,25,26,2,33,,,,,,,,,,,
,,17,26,25,26,18,37,,,,,,17,42,40,42,34,40,,,,,,26,17,13,17,18,13,,,,26,17,13,17,18,37,,,,,,,,,,,
,,19,27,19,23,5,35,,,,,,19,44,19,23,5,19,,,,,,27,19,27,28,21,27,,,,27,19,27,28,5,35,,,,,,,,,,,
,,23,28,27,28,21,43,,,,,,23,45,44,45,36,44,,,,,,28,23,19,23,5,19,,,,28,23,19,23,21,43,,,,,,,,,,,
,,29,30,29,31,11,38,,,,,,29,46,29,31,11,29,,,,,,30,29,30,32,24,30,,,,30,29,30,32,11,38,,,,,,,,,,,
,,31,32,30,32,24,4,,,,,,31,48,46,48,39,46,,,,,,32,31,29,31,11,29,,,,32,31,29,29,24,4,,,,,,,,,,,
,,33,37,33,34,40,17,,,,,,16,49,16,18,26,16,,,,,,37,33,37,41,42,37,,,,33,37,33,34,8,26,,,,,,,,,,,
,,34,41,37,41,8,26,,,,,,18,37,49,37,8,49,,,,,,41,34,33,34,9,33,,,,34,41,37,41,40,17,,,,,,,,,,,
,,35,43,35,36,44,23,,,,,,20,41,20,21,28,20,,,,,,43,35,43,36,45,43,,,,35,43,35,36,10,28,,,,,,,,,,,
,,36,47,43,47,10,28,,,,,,21,43,41,43,10,41,,,,,,36,47,35,47,12,35,,,,36,47,43,47,44,23,,,,,,,,,,,
,,38,4,38,39,46,31,,,,,,22,47,22,24,32,22,,,,,,38,4,38,39,48,38,,,,38,4,38,39,14,32,,,,,,,,,,,
,,39,6,4,6,14,32,,,,,,24,4,47,4,14,47,,,,,,39,6,4,6,15,4,,,,39,6,4,6,46,29,,,,,,,,,,,
,,40,8,40,42,49,34,,,,,,25,6,25,26,25,18,,,,,,40,8,40,42,40,41,,,,8,40,8,9,49,34,,,,,,,,,,,
,,42,9,8,9,42,41,,,,,,26,8,6,8,6,37,,,,,,42,9,8,9,8,34,,,,9,42,40,42,9,41,,,,,,,,,,,
,,44,10,44,45,9,36,,,,,,27,9,27,28,27,21,,,,,,44,10,44,45,44,36,,,,10,44,10,12,42,36,,,,,,,,,,,
,,45,12,10,12,45,47,,,,,,28,10,9,10,9,43,,,,,,45,12,10,12,10,47,,,,12,45,44,45,12,47,,,,,,,,,,,
,,46,14,46,48,12,39,,,,,,30,12,30,32,30,24,,,,,,46,14,46,48,46,39,,,,14,46,14,15,45,39,,,,,,,,,,,
,,48,15,14,15,48,6,,,,,,32,14,12,14,12,4,,,,,,48,15,14,15,14,6,,,,15,48,46,48,15,6,,,,,,,,,,,
,,49,,49,,15,,,,,,,,15,15,,15,,,,,,,49,,49,,49,,,,,,49,49,,48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
