,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,13,1,11,1,27,,,,,,1,40,1,11,1,28,,,,,,1,13,1,11,1,28,,,,,,1,13,1,11,1,24,,,,,,,,,
,,11,17,13,17,13,23,,,,,,11,47,40,47,40,7,,,,,,11,17,13,17,13,24,,,,,,11,17,13,17,13,28,,,,,,,,,
,,14,18,14,15,14,30,,,,,,14,2,14,15,14,31,,,,,,14,18,14,15,14,31,,,,,,14,18,14,20,14,26,,,,,,,,,
,,15,20,18,20,18,25,,,,,,15,3,2,3,2,9,,,,,,15,20,18,20,18,26,,,,,,20,15,18,15,18,31,,,,,,,,,
,,16,21,16,19,16,34,,,,,,16,4,16,19,16,39,,,,,,16,21,16,19,16,39,,,,,,21,16,21,22,21,32,,,,,,,,,
,,19,22,21,22,21,29,,,,,,19,5,4,5,4,12,,,,,,19,22,21,22,21,5,,,,,,22,19,16,19,16,39,,,,,,,,,
,,27,23,27,28,11,40,,,,,,27,6,27,28,11,27,,,,,,27,23,27,28,11,27,,,,,,23,27,23,24,11,23,,,,,,,,,
,,28,24,23,24,17,33,,,,,,28,7,6,7,47,6,,,,,,28,24,23,24,17,23,,,,,,24,28,27,28,17,27,,,,,,,,,
,,30,25,30,31,15,2,,,,,,30,8,30,31,15,30,,,,,,30,25,30,31,15,30,,,,,,25,30,25,26,20,25,,,,,,,,,
,,31,26,25,26,20,36,,,,,,31,9,8,9,3,8,,,,,,31,26,25,26,20,25,,,,,,26,31,30,31,15,30,,,,,,,,,
,,34,29,34,39,19,4,,,,,,34,10,34,39,19,34,,,,,,34,29,34,39,19,34,,,,,,29,34,29,32,22,29,,,,,,,,,
,,39,32,29,32,22,38,,,,,,39,12,10,12,5,10,,,,,,39,32,29,32,22,29,,,,,,32,39,34,39,19,34,,,,,,,,,
,,40,33,40,47,6,28,,,,,,13,33,13,17,24,13,,,,,,33,40,33,35,43,33,,,,,,33,40,33,35,7,33,,,,,,,,,
,,47,35,33,35,42,24,,,,,,17,35,33,35,43,33,,,,,,35,47,40,47,7,40,,,,,,35,47,40,47,43,40,,,,,,,,,
,,2,36,2,3,8,31,,,,,,18,36,18,20,26,18,,,,,,36,2,36,37,45,36,,,,,,36,2,36,3,9,36,,,,,,,,,
,,3,37,36,37,44,26,,,,,,20,37,36,37,45,36,,,,,,37,3,2,3,9,2,,,,,,3,37,2,37,45,2,,,,,,,,,
,,4,38,4,5,10,39,,,,,,21,38,21,22,32,21,,,,,,38,4,38,41,48,38,,,,,,4,38,4,5,12,4,,,,,,,,,
,,5,41,38,41,46,32,,,,,,22,41,38,41,48,38,,,,,,41,5,4,5,12,4,,,,,,5,41,38,41,48,38,,,,,,,,,
,,6,42,6,7,49,47,,,,,,23,42,23,24,23,17,,,,,,42,6,42,43,42,32,,,,,,6,42,6,7,6,35,,,,,,,,,
,,7,43,42,43,7,35,,,,,,24,43,42,43,42,35,,,,,,43,7,6,7,6,35,,,,,,7,43,42,43,42,47,,,,,,,,,
,,8,44,8,9,43,3,,,,,,25,44,25,26,25,20,,,,,,44,8,44,45,44,47,,,,,,8,44,8,9,8,3,,,,,,,,,
,,9,45,44,45,9,37,,,,,,26,45,44,45,44,37,,,,,,45,9,8,9,8,37,,,,,,9,45,44,45,44,37,,,,,,,,,
,,10,46,10,12,45,5,,,,,,29,46,29,32,29,22,,,,,,46,10,46,48,46,3,,,,,,10,46,10,12,10,5,,,,,,,,,
,,12,48,46,48,12,41,,,,,,32,48,46,48,46,41,,,,,,48,12,10,12,10,41,,,,,,12,48,46,48,46,41,,,,,,,,,
,,,49,49,,46,,,,,,,,49,49,,49,,,,,,,49,,49,,49,,,,,,,,49,49,,49,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
