,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,
,,1,43,19,47,21,39,1,25,45,16,38,14,,,,,,,,,,,,,,,,,,1,23,3,2,28,16,1,25,5,43,26,27,,,,,,,
,,25,49,23,5,29,3,43,49,2,40,24,46,,,,,,,,,,,,,,,,,,25,49,47,38,24,48,23,49,29,45,4,19,,,,,,,
,,45,2,26,4,28,27,19,23,26,18,48,22,,,,,,,,,,,,,,,,,,5,29,20,30,33,21,3,47,20,14,8,12,,,,,,,
,,16,40,18,42,6,9,47,5,4,42,20,44,,,,,,,,,,,,,,,,,,43,45,14,46,22,44,2,38,30,46,7,34,,,,,,,
,,38,24,48,20,30,33,21,29,28,6,30,8,,,,,,,,,,,,,,,,,,26,4,8,7,39,36,28,24,33,22,39,10,,,,,,,
,,14,46,22,44,8,7,39,3,27,9,33,7,,,,,,,,,,,,,,,,,,27,19,12,34,10,32,16,48,21,44,36,32,,,,,,,
,,36,12,34,10,32,31,36,41,34,35,32,37,,,,,,,,,,,,,,,,,,40,18,31,15,41,17,40,6,31,35,41,37,,,,,,,
,,41,17,35,11,37,13,12,17,10,11,31,13,,,,,,,,,,,,,,,,,,6,9,35,11,37,13,18,9,15,11,17,13,,,,,,,
,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
